,order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
4464,CA-2017-168641,11/24/2017,KA-16525,Consumer,Office Supplies,Envelopes,167.96,2,789412.0
4465,CA-2017-168641,11/24/2017,KA-16525,Consumer,Furniture,Bookcases,321568.0,2,-160784.0
4466,CA-2017-168641,11/24/2017,KA-16525,Consumer,Office Supplies,Paper,12.96,2,112648.0
4467,CA-2017-156895,05/08/2017,DJ-13510,Corporate,Furniture,Chairs,128058.0,3,-237822.0
4468,CA-2017-121300,9/29/2017,MG-17680,Home Office,Furniture,Chairs,63686.0,1,-154666.0
4469,CA-2017-121300,9/29/2017,MG-17680,Home Office,Technology,Accessories,239976.0,3,659934.0
4470,CA-2017-121300,9/29/2017,MG-17680,Home Office,Furniture,Tables,344.22,2,-189321.0
4471,CA-2017-121300,9/29/2017,MG-17680,Home Office,Office Supplies,Paper,15552.0,3,924917.0
4472,CA-2017-121300,9/29/2017,MG-17680,Home Office,Furniture,Furnishings,21248.0,4,901602.0
4473,CA-2017-121300,9/29/2017,MG-17680,Home Office,Office Supplies,Paper,8448.0,2,2.64
4474,CA-2017-130211,10/22/2017,BD-11620,Consumer,Office Supplies,Storage,333.09,3,233163.0
4475,CA-2017-130211,10/22/2017,BD-11620,Consumer,Furniture,Tables,248.98,2,547756.0
4476,CA-2014-147235,3/24/2014,CD-11920,Consumer,Office Supplies,Paper,44463.0,5,11703.0
4477,CA-2016-109365,11/03/2016,XP-21865,Consumer,Office Supplies,Fasteners,15.26,7,-563082.0
4478,CA-2016-109365,11/03/2016,XP-21865,Consumer,Office Supplies,Appliances,43.32,2,142956.0
4479,CA-2016-109365,11/03/2016,XP-21865,Consumer,Office Supplies,Binders,43584.0,12,157992.0
4480,CA-2016-109365,11/03/2016,XP-21865,Consumer,Office Supplies,Paper,116.28,3,569772.0
4481,CA-2016-109365,11/03/2016,XP-21865,Consumer,Office Supplies,Binders,9296.0,2,-616468.0
4482,CA-2016-109365,11/03/2016,XP-21865,Consumer,Office Supplies,Paper,19.44,3,515968.0
4483,CA-2016-109365,11/03/2016,XP-21865,Consumer,Office Supplies,Paper,314.55,3,150984.0
4484,CA-2015-162621,09/05/2015,CA-12055,Home Office,Office Supplies,Binders,16.27,5,-252185.0
4485,CA-2015-162621,09/05/2015,CA-12055,Home Office,Office Supplies,Supplies,69.12,9,-14688.0
4486,CA-2015-162621,09/05/2015,CA-12055,Home Office,Office Supplies,Binders,4.47,3,-78225.0
4487,CA-2017-105921,8/14/2017,JM-15250,Consumer,Furniture,Tables,418296.0,3,141471.0
4488,CA-2014-150798,12/01/2014,JK-15730,Consumer,Technology,Copiers,659988.0,2,109998.0
4489,CA-2014-150798,12/01/2014,JK-15730,Consumer,Furniture,Furnishings,8128.0,2,848825.0
4490,CA-2014-150798,12/01/2014,JK-15730,Consumer,Office Supplies,Paper,36288.0,7,1865995.0
4491,CA-2014-150798,12/01/2014,JK-15730,Consumer,Furniture,Chairs,909.72,6,-51984.0
4492,CA-2017-112753,6/18/2017,CC-12670,Consumer,Furniture,Bookcases,9179235.0,9,755937.0
4493,CA-2017-112753,6/18/2017,CC-12670,Consumer,Office Supplies,Paper,38.88,6,190512.0
4494,CA-2017-155075,12/02/2017,GW-14605,Consumer,Office Supplies,Binders,631176.0,4,-4628624.0
4495,CA-2014-103401,11/21/2014,GR-14560,Corporate,Office Supplies,Paper,12.96,2,112648.0
4496,CA-2016-124814,04/10/2016,FM-14215,Corporate,Office Supplies,Paper,12.96,2,112648.0
4497,CA-2016-124814,04/10/2016,FM-14215,Corporate,Office Supplies,Binders,44250.0,5,44538.0
4498,CA-2014-116757,6/30/2014,MS-17980,Corporate,Office Supplies,Paper,25.92,5,9072.0
4499,CA-2014-116757,6/30/2014,MS-17980,Corporate,Office Supplies,Fasteners,21312.0,6,10410.0
4500,US-2014-138247,12/24/2014,BF-11170,Home Office,Technology,Phones,173656.0,7,173656.0
4501,US-2014-138247,12/24/2014,BF-11170,Home Office,Office Supplies,Appliances,361.96,2,1013488.0
4502,US-2014-138247,12/24/2014,BF-11170,Home Office,Technology,Accessories,62.85,3,131985.0
4503,US-2014-138247,12/24/2014,BF-11170,Home Office,Technology,Phones,818376.0,3,511485.0
4504,US-2014-138247,12/24/2014,BF-11170,Home Office,Office Supplies,Storage,20.34,1,2034.0
4505,US-2014-138247,12/24/2014,BF-11170,Home Office,Furniture,Furnishings,23.99,1,1197022.0
4506,CA-2017-167003,5/23/2017,VS-21820,Consumer,Furniture,Tables,171288.0,3,-64233.0
4507,CA-2016-119935,11/10/2016,KM-16225,Corporate,Furniture,Furnishings,37.3,2,17158.0
4508,CA-2016-119935,11/10/2016,KM-16225,Corporate,Office Supplies,Binders,81.96,2,393408.0
4509,CA-2016-118969,10/02/2016,LP-17095,Consumer,Office Supplies,Binders,54792.0,6,-401808.0
4510,CA-2016-145240,09/06/2016,BG-11740,Consumer,Office Supplies,Storage,10784.0,1,8088.0
4511,CA-2016-120873,10/27/2016,BW-11200,Consumer,Furniture,Chairs,290.98,1,756548.0
4512,US-2017-111920,10/22/2017,PS-18970,Home Office,Office Supplies,Art,36.44,4,-601583.0
4513,US-2016-128678,9/15/2016,RB-19570,Consumer,Office Supplies,Paper,44307.0,5,10058.0
4514,US-2016-128678,9/15/2016,RB-19570,Consumer,Office Supplies,Binders,48664.0,7,158158.0
4515,CA-2016-101385,9/25/2016,JW-16075,Consumer,Office Supplies,Art,16.56,4,2794989.0
4516,CA-2017-107167,06/10/2017,ND-18460,Corporate,Office Supplies,Storage,1347.52,8,84.22
4517,CA-2014-109491,2/20/2014,LC-16930,Corporate,Technology,Accessories,62.31,3,224316.0
4518,CA-2014-109491,2/20/2014,LC-16930,Corporate,Furniture,Furnishings,20.32,4,2625517.0
4519,CA-2017-105445,2/20/2017,BP-11095,Corporate,Office Supplies,Fasteners,9432.0,3,-455031.0
4520,CA-2014-107454,11/02/2014,RD-19720,Consumer,Office Supplies,Labels,34.86,7,160356.0
4521,CA-2014-107454,11/02/2014,RD-19720,Consumer,Furniture,Furnishings,89.34,6,241218.0
4522,US-2017-105046,7/17/2017,BE-11335,Home Office,Technology,Phones,269.98,2,67495.0
4523,US-2017-105046,7/17/2017,BE-11335,Home Office,Office Supplies,Paper,99.9,5,47952.0
4524,US-2017-105046,7/17/2017,BE-11335,Home Office,Furniture,Furnishings,39.08,4,144596.0
4525,CA-2017-152856,09/08/2017,RS-19765,Corporate,Technology,Accessories,116832.0,4,335892.0
4526,CA-2016-134691,11/14/2016,KC-16540,Consumer,Office Supplies,Binders,2296.0,2,-39032.0
4527,CA-2016-118759,11/14/2016,MB-17305,Consumer,Furniture,Chairs,408006.0,2,725344.0
4528,CA-2016-118759,11/14/2016,MB-17305,Consumer,Office Supplies,Storage,40.44,3,1185122.0
4529,CA-2014-140403,10/10/2014,TN-21040,Home Office,Furniture,Chairs,122352.0,3,137646.0
4530,CA-2014-140403,10/10/2014,TN-21040,Home Office,Office Supplies,Envelopes,15.28,2,1085685.0
4531,CA-2015-163104,3/19/2015,MC-18130,Corporate,Office Supplies,Paper,11.96,2,2448708.0
4532,CA-2017-138464,07/08/2017,VF-21715,Home Office,Furniture,Furnishings,15.84,3,2631299.0
4533,CA-2017-138464,07/08/2017,VF-21715,Home Office,Office Supplies,Binders,86376.0,3,302316.0
4534,CA-2017-138464,07/08/2017,VF-21715,Home Office,Office Supplies,Art,18.24,3,42522.0
4535,CA-2017-138464,07/08/2017,VF-21715,Home Office,Office Supplies,Art,44543.0,4,509972.0
4536,CA-2015-104129,2/27/2015,ES-14080,Corporate,Technology,Phones,105.98,2,-475543.0
4537,CA-2015-104129,2/27/2015,ES-14080,Corporate,Furniture,Tables,493.92,7,-28224.0
4538,US-2017-132206,6/16/2017,MK-17905,Corporate,Office Supplies,Binders,5936.0,7,-8904.0
4539,CA-2017-113474,3/30/2017,TM-21490,Consumer,Office Supplies,Envelopes,325.86,2,1498956.0
4540,CA-2015-126557,07/12/2015,RL-19615,Consumer,Furniture,Chairs,383607.0,9,-54801.0
4541,CA-2015-126557,07/12/2015,RL-19615,Consumer,Technology,Phones,148.48,2,16704.0
4542,CA-2015-126557,07/12/2015,RL-19615,Consumer,Technology,Phones,537544.0,7,537544.0
4543,CA-2015-126557,07/12/2015,RL-19615,Consumer,Office Supplies,Binders,1928.0,2,-29884.0
4544,CA-2015-126557,07/12/2015,RL-19615,Consumer,Office Supplies,Art,6912.0,3,6912.0
4545,CA-2015-126557,07/12/2015,RL-19615,Consumer,Furniture,Furnishings,7.76,1,-2134.0
4546,CA-2015-126557,07/12/2015,RL-19615,Consumer,Technology,Phones,659168.0,4,494376.0
4547,US-2017-107636,4/30/2017,NM-18520,Consumer,Office Supplies,Labels,5.76,2,2309826.0
4548,US-2014-165862,7/13/2014,GK-14620,Corporate,Furniture,Tables,351216.0,3,731307.0
4549,US-2014-106334,12/27/2014,JF-15490,Consumer,Furniture,Chairs,230.28,3,23028.0
4550,US-2014-106334,12/27/2014,JF-15490,Consumer,Office Supplies,Paper,12.84,3,5778.0
4551,CA-2016-101448,2/27/2016,EB-13930,Consumer,Office Supplies,Binders,56.82,3,28.41
4552,CA-2015-130218,3/23/2015,SG-20470,Consumer,Office Supplies,Fasteners,31.56,4,14202.0
4553,CA-2015-130218,3/23/2015,SG-20470,Consumer,Office Supplies,Storage,27.92,4,5584.0
4554,US-2017-117331,10/21/2017,ND-18370,Consumer,Office Supplies,Binders,8559.0,1,-65619.0
4555,CA-2014-127383,12/31/2014,CM-11815,Corporate,Office Supplies,Envelopes,49568.0,2,179684.0
4556,CA-2014-110219,05/05/2014,EB-13870,Consumer,Furniture,Chairs,127869.0,3,-91335.0
4557,CA-2015-118871,12/04/2015,HM-14860,Corporate,Office Supplies,Envelopes,271.44,3,122148.0
4558,CA-2015-118871,12/04/2015,HM-14860,Corporate,Technology,Phones,110352.0,3,315784.0
4559,CA-2015-118871,12/04/2015,HM-14860,Corporate,Furniture,Furnishings,36.4,5,13832.0
4560,CA-2017-129490,9/26/2017,SJ-20125,Home Office,Furniture,Chairs,419136.0,4,-576312.0
4561,CA-2014-101175,12/09/2014,DM-12955,Corporate,Office Supplies,Storage,100704.0,6,-12588.0
4562,US-2017-149510,12/03/2017,MC-17575,Consumer,Office Supplies,Appliances,45216.0,3,1211237.0
4563,US-2017-149510,12/03/2017,MC-17575,Consumer,Office Supplies,Binders,28782.0,6,-211068.0
4564,US-2017-149510,12/03/2017,MC-17575,Consumer,Office Supplies,Paper,24448.0,4,2456105.0
4565,CA-2015-111990,11/08/2015,DB-13660,Consumer,Office Supplies,Binders,10476.0,6,-172854.0
4566,CA-2014-169460,4/19/2014,NF-18595,Home Office,Furniture,Furnishings,76.14,3,26649.0
4567,US-2015-152128,5/25/2015,NM-18445,Home Office,Office Supplies,Art,21.24,3,-433694.0
4568,US-2015-152128,5/25/2015,NM-18445,Home Office,Office Supplies,Binders,127.96,2,601412.0
4569,CA-2017-126662,7/17/2017,AB-10255,Home Office,Technology,Copiers,479984.0,2,89997.0
4570,CA-2016-139395,12/12/2016,MG-17650,Home Office,Technology,Phones,657.93,7,1842204.0
4571,CA-2016-139395,12/12/2016,MG-17650,Home Office,Furniture,Furnishings,33.48,4,1880483.0
4572,CA-2016-139395,12/12/2016,MG-17650,Home Office,Office Supplies,Art,44452.0,5,3614.0
4573,CA-2016-139395,12/12/2016,MG-17650,Home Office,Office Supplies,Storage,26.86,2,6715.0
4574,US-2014-121734,04/11/2014,SE-20110,Consumer,Office Supplies,Binders,9584.0,1,600520.0
4575,CA-2015-110947,06/09/2015,AG-10765,Home Office,Office Supplies,Binders,113.1,3,56.55
4576,US-2014-150126,7/27/2014,AS-10045,Corporate,Office Supplies,Paper,65.78,11,322322.0
4577,CA-2015-164427,7/31/2015,AR-10405,Corporate,Technology,Accessories,239.7,6,105468.0
4578,CA-2016-120250,9/19/2016,AP-10720,Home Office,Furniture,Furnishings,25632.0,3,2391670.0
4579,CA-2016-121993,06/10/2016,JB-16000,Consumer,Office Supplies,Labels,23616.0,8,2850536.0
4580,US-2016-100405,8/26/2016,TS-21430,Corporate,Office Supplies,Art,8.26,2,2226580.0
4581,US-2017-163790,11/02/2017,NL-18310,Home Office,Office Supplies,Envelopes,76.58,7,38.29
4582,US-2017-163790,11/02/2017,NL-18310,Home Office,Office Supplies,Art,44416.0,5,4224.0
4583,US-2017-163790,11/02/2017,NL-18310,Home Office,Office Supplies,Binders,590352.0,6,2066232.0
4584,US-2017-163790,11/02/2017,NL-18310,Home Office,Office Supplies,Fasteners,5.58,3,1674.0
4585,US-2017-163790,11/02/2017,NL-18310,Home Office,Furniture,Furnishings,44252.0,3,1163208.0
4586,US-2017-163790,11/02/2017,NL-18310,Home Office,Office Supplies,Storage,452.55,7,226275.0
4587,CA-2016-129868,12/26/2016,MC-18130,Corporate,Office Supplies,Supplies,17.76,2,2859211.0
4588,CA-2016-129868,12/26/2016,MC-18130,Corporate,Technology,Phones,302384.0,2,302384.0
4589,CA-2016-129868,12/26/2016,MC-18130,Corporate,Furniture,Chairs,146352.0,3,-54882.0
4590,CA-2016-129868,12/26/2016,MC-18130,Corporate,Office Supplies,Appliances,44446.0,2,2054.0
4591,CA-2016-129868,12/26/2016,MC-18130,Corporate,Furniture,Tables,902712.0,3,338517.0
4592,CA-2016-129868,12/26/2016,MC-18130,Corporate,Office Supplies,Art,53.97,3,151116.0
4593,CA-2016-140564,12/05/2016,TC-21475,Home Office,Office Supplies,Art,33.92,8,132288.0
4594,US-2017-169502,8/28/2017,MG-17650,Home Office,Office Supplies,Supplies,21.81,3,2552072.0
4595,US-2017-169502,8/28/2017,MG-17650,Home Office,Office Supplies,Appliances,91.6,5,26564.0
4596,CA-2015-146948,7/16/2015,MG-17890,Home Office,Furniture,Chairs,150.98,1,437842.0
4597,CA-2015-146948,7/16/2015,MG-17890,Home Office,Office Supplies,Envelopes,137.25,9,63135.0
4598,CA-2015-146948,7/16/2015,MG-17890,Home Office,Office Supplies,Fasteners,11.52,4,819727.0
4599,US-2015-113327,5/26/2015,BF-11170,Home Office,Office Supplies,Paper,18272.0,1,2733598.0
4600,US-2015-113327,5/26/2015,BF-11170,Home Office,Office Supplies,Paper,153728.0,4,538048.0
4601,US-2015-113327,5/26/2015,BF-11170,Home Office,Office Supplies,Envelopes,12224.0,2,881057.0
4602,US-2015-113327,5/26/2015,BF-11170,Home Office,Technology,Accessories,167944.0,7,503832.0
4603,CA-2015-135020,5/28/2015,MS-17770,Consumer,Technology,Phones,45.99,1,133371.0
4604,CA-2015-135020,5/28/2015,MS-17770,Consumer,Office Supplies,Storage,535.41,3,160623.0
4605,CA-2015-135020,5/28/2015,MS-17770,Consumer,Office Supplies,Binders,6096.0,2,-484278.0
4606,CA-2015-135020,5/28/2015,MS-17770,Consumer,Office Supplies,Paper,45.36,7,217728.0
4607,US-2017-141852,11/09/2017,JE-15745,Consumer,Furniture,Furnishings,47.12,8,207328.0
4608,CA-2016-109407,1/24/2016,HG-14965,Corporate,Office Supplies,Binders,31.36,4,15.68
4609,US-2017-165953,12/31/2016,EP-13915,Consumer,Office Supplies,Art,47616.0,3,1392366.0
4610,US-2017-165953,12/31/2016,EP-13915,Consumer,Office Supplies,Paper,23.48,5,8218.0
4611,CA-2016-144540,09/05/2016,GH-14410,Home Office,Office Supplies,Appliances,62.79,3,-1663935.0
4612,CA-2016-144540,09/05/2016,GH-14410,Home Office,Office Supplies,Fasteners,28.44,9,4266.0
4613,CA-2015-159863,09/04/2015,DS-13180,Corporate,Technology,Accessories,134376.0,3,1931556.0
4614,CA-2015-117800,9/21/2015,TH-21550,Home Office,Technology,Phones,589.9,2,147475.0
4615,CA-2015-117800,9/21/2015,TH-21550,Home Office,Furniture,Chairs,542.94,3,1411644.0
4616,CA-2017-145219,12/24/2017,RM-19675,Home Office,Technology,Copiers,2879952.0,6,10079832.0
4617,CA-2017-145219,12/24/2017,RM-19675,Home Office,Office Supplies,Binders,90.48,3,33.93
4618,CA-2015-161214,10/05/2015,SF-20965,Corporate,Office Supplies,Storage,77.55,5,21714.0
4619,CA-2017-147228,09/09/2017,SO-20335,Consumer,Office Supplies,Supplies,8832.0,3,-19872.0
4620,CA-2017-147228,09/09/2017,SO-20335,Consumer,Office Supplies,Paper,177536.0,4,621376.0
4621,CA-2017-147228,09/09/2017,SO-20335,Consumer,Office Supplies,Storage,258.48,2,-3231.0
4622,CA-2017-147228,09/09/2017,SO-20335,Consumer,Furniture,Furnishings,14136.0,3,185636.0
4623,CA-2016-101336,11/13/2016,CK-12760,Corporate,Office Supplies,Storage,77.55,5,20163.0
4624,CA-2016-101336,11/13/2016,CK-12760,Corporate,Office Supplies,Storage,24.88,2,2835897.0
4625,CA-2016-101336,11/13/2016,CK-12760,Corporate,Office Supplies,Art,140.75,5,39.41
4626,CA-2016-101336,11/13/2016,CK-12760,Corporate,Office Supplies,Storage,36.63,3,2557308.0
4627,US-2015-126235,10/15/2015,GA-14725,Consumer,Furniture,Furnishings,17.14,2,-71434.0
4628,CA-2017-168396,08/03/2017,BD-11725,Consumer,Office Supplies,Labels,51.75,5,24.84
4629,CA-2017-168396,08/03/2017,BD-11725,Consumer,Furniture,Furnishings,123.96,3,-122415.0
4630,CA-2015-130456,8/21/2015,DS-13180,Corporate,Furniture,Bookcases,586398.0,6,34494.0
4631,CA-2015-130456,8/21/2015,DS-13180,Corporate,Office Supplies,Storage,80.98,1,179761.0
4632,CA-2017-116288,03/12/2017,BS-11380,Corporate,Office Supplies,Storage,242.94,3,1927265.0
4633,CA-2017-168228,4/27/2017,AP-10915,Consumer,Office Supplies,Art,123.92,4,334584.0
4634,CA-2017-168228,4/27/2017,AP-10915,Consumer,Office Supplies,Art,12.39,3,1860668.0
4635,CA-2017-168228,4/27/2017,AP-10915,Consumer,Office Supplies,Art,47.3,2,12298.0
4636,CA-2016-102162,09/11/2016,JF-15565,Consumer,Technology,Copiers,1599.92,8,7519624.0
4637,CA-2016-102162,09/11/2016,JF-15565,Consumer,Office Supplies,Envelopes,44450.0,1,891679.0
4638,CA-2017-130141,10/22/2017,HA-14905,Consumer,Office Supplies,Binders,3168.0,4,-25344.0
4639,CA-2017-130141,10/22/2017,HA-14905,Consumer,Furniture,Chairs,579136.0,4,-289568.0
4640,CA-2015-147501,08/02/2015,Co-12640,Consumer,Office Supplies,Binders,6368.0,2,-148986.0
4641,CA-2015-147501,08/02/2015,Co-12640,Consumer,Technology,Machines,558.4,2,41.88
4642,CA-2016-143910,08/12/2016,BC-11125,Home Office,Furniture,Chairs,145764.0,2,-8098.0
4643,CA-2014-146885,5/30/2014,EB-13840,Corporate,Office Supplies,Paper,13.62,3,6129.0
4644,CA-2016-139556,4/26/2016,DB-13360,Home Office,Furniture,Chairs,434646.0,3,627822.0
4645,CA-2017-129357,5/14/2017,KB-16585,Corporate,Office Supplies,Paper,440.19,9,2068893.0
4646,CA-2017-129357,5/14/2017,KB-16585,Corporate,Office Supplies,Supplies,64.4,5,1932.0
4647,CA-2017-150987,04/08/2017,AH-10120,Home Office,Office Supplies,Paper,244.55,5,1149385.0
4648,CA-2017-150987,04/08/2017,AH-10120,Home Office,Office Supplies,Paper,195.76,4,97.88
4649,CA-2017-132647,2/17/2017,GH-14410,Home Office,Office Supplies,Paper,11.76,2,2090771.0
4650,CA-2017-132647,2/17/2017,GH-14410,Home Office,Office Supplies,Storage,166.45,5,39948.0
4651,CA-2017-159107,6/24/2017,KT-16480,Consumer,Office Supplies,Fasteners,2.88,1,597538.0
4652,CA-2014-160738,05/05/2014,KH-16330,Corporate,Office Supplies,Storage,45248.0,2,2809507.0
4653,CA-2015-112130,05/03/2015,SV-20785,Consumer,Office Supplies,Art,59904.0,2,142272.0
4654,CA-2015-112130,05/03/2015,SV-20785,Consumer,Office Supplies,Appliances,23696.0,2,1192305.0
4655,CA-2015-112130,05/03/2015,SV-20785,Consumer,Office Supplies,Paper,7968.0,2,2550887.0
4656,CA-2015-112130,05/03/2015,SV-20785,Consumer,Office Supplies,Appliances,44245.0,7,-520437.0
4657,CA-2015-112130,05/03/2015,SV-20785,Consumer,Technology,Accessories,27552.0,3,-3444.0
4658,CA-2015-112130,05/03/2015,SV-20785,Consumer,Furniture,Chairs,844116.0,6,-361764.0
4659,CA-2015-112130,05/03/2015,SV-20785,Consumer,Office Supplies,Storage,76752.0,3,-9594.0
4660,CA-2016-111409,9/18/2016,PO-18850,Consumer,Office Supplies,Labels,3.0,1,44317.0
4661,CA-2016-116232,9/22/2016,AC-10450,Consumer,Office Supplies,Binders,7506.0,9,-60048.0
4662,CA-2016-116232,9/22/2016,AC-10450,Consumer,Office Supplies,Labels,16.56,2,5796.0
4663,CA-2016-116547,01/10/2016,KB-16585,Corporate,Furniture,Furnishings,79.92,4,343656.0
4664,CA-2016-116547,01/10/2016,KB-16585,Corporate,Technology,Accessories,69.98,2,132962.0
4665,US-2017-133200,05/06/2017,DB-13555,Corporate,Office Supplies,Binders,44358.0,10,-18802.0
4666,US-2017-133200,05/06/2017,DB-13555,Corporate,Furniture,Bookcases,6234648.0,7,-1191918.0
4667,US-2017-133200,05/06/2017,DB-13555,Corporate,Office Supplies,Storage,772.68,5,-57951.0
4668,CA-2016-133550,7/31/2016,KL-16645,Consumer,Office Supplies,Appliances,283.14,4,72358.0
4669,CA-2016-133550,7/31/2016,KL-16645,Consumer,Technology,Phones,635.96,4,1653496.0
4670,CA-2016-133550,7/31/2016,KL-16645,Consumer,Technology,Phones,118.99,1,333172.0
4671,CA-2016-133550,7/31/2016,KL-16645,Consumer,Furniture,Furnishings,272.94,3,300234.0
4672,CA-2017-139416,3/27/2017,AG-10270,Consumer,Furniture,Furnishings,15008.0,2,1135175.0
4673,CA-2014-114510,3/14/2014,JF-15295,Consumer,Office Supplies,Binders,33088.0,4,-82968.0
4674,CA-2014-114510,3/14/2014,JF-15295,Consumer,Office Supplies,Storage,80.98,1,179761.0
4675,CA-2014-114510,3/14/2014,JF-15295,Consumer,Technology,Accessories,82.8,12,6624.0
4676,CA-2014-114510,3/14/2014,JF-15295,Consumer,Office Supplies,Storage,21.36,2,2108303.0
4677,CA-2014-114510,3/14/2014,JF-15295,Consumer,Office Supplies,Binders,62048.0,2,201656.0
4678,CA-2016-169215,7/14/2016,RE-19450,Consumer,Office Supplies,Fasteners,29.61,9,133245.0
4679,CA-2016-127698,12/01/2016,MV-18190,Consumer,Technology,Phones,863928.0,9,863928.0
4680,CA-2016-159912,8/29/2016,GB-14530,Corporate,Furniture,Tables,241.92,4,-56448.0
4681,CA-2016-159912,8/29/2016,GB-14530,Corporate,Furniture,Bookcases,163.88,4,-81.94
4682,CA-2016-159912,8/29/2016,GB-14530,Corporate,Office Supplies,Binders,3486.0,2,-27888.0
4683,CA-2016-159912,8/29/2016,GB-14530,Corporate,Office Supplies,Fasteners,10584.0,7,-23814.0
4684,CA-2016-101987,6/24/2016,HL-15040,Consumer,Technology,Phones,440.91,9,1234548.0
4685,US-2017-154851,3/30/2017,BP-11155,Consumer,Office Supplies,Binders,5715.0,5,-47625.0
4686,CA-2014-138681,12/20/2014,CT-11995,Consumer,Furniture,Furnishings,51968.0,2,743909.0
4687,CA-2014-138681,12/20/2014,CT-11995,Consumer,Technology,Accessories,71976.0,3,215928.0
4688,CA-2014-138681,12/20/2014,CT-11995,Consumer,Furniture,Chairs,242352.0,3,-424116.0
4689,CA-2014-138681,12/20/2014,CT-11995,Consumer,Office Supplies,Paper,221.92,5,77672.0
4690,CA-2014-138681,12/20/2014,CT-11995,Consumer,Office Supplies,Paper,8448.0,2,2.64
4691,US-2015-138121,12/17/2015,JL-15835,Consumer,Office Supplies,Binders,29.52,4,144648.0
4692,US-2015-138121,12/17/2015,JL-15835,Consumer,Furniture,Chairs,302.94,3,484704.0
4693,US-2015-138121,12/17/2015,JL-15835,Consumer,Furniture,Chairs,142.36,2,384372.0
4694,US-2015-138121,12/17/2015,JL-15835,Consumer,Furniture,Chairs,546.66,9,136665.0
4695,US-2015-138121,12/17/2015,JL-15835,Consumer,Furniture,Furnishings,212.13,3,148491.0
4696,CA-2017-140298,05/11/2017,JK-16120,Home Office,Office Supplies,Art,5248.0,2,5904.0
4697,CA-2017-140298,05/11/2017,JK-16120,Home Office,Office Supplies,Storage,74416.0,2,-148832.0
4698,CA-2017-140298,05/11/2017,JK-16120,Home Office,Office Supplies,Paper,6848.0,2,2.14
4699,CA-2017-140298,05/11/2017,JK-16120,Home Office,Furniture,Furnishings,7996.0,1,-69965.0
4700,CA-2016-166240,6/24/2016,DH-13075,Corporate,Office Supplies,Appliances,8712.0,2,-19602.0
4701,CA-2016-158435,5/17/2016,AG-10900,Consumer,Office Supplies,Supplies,65.17,7,188993.0
4702,CA-2016-158435,5/17/2016,AG-10900,Consumer,Office Supplies,Labels,14.62,2,2488915.0
4703,CA-2016-158435,5/17/2016,AG-10900,Consumer,Furniture,Furnishings,173.24,4,17324.0
4704,CA-2017-138149,6/29/2017,WB-21850,Consumer,Office Supplies,Binders,895.92,5,302373.0
4705,CA-2017-138149,6/29/2017,WB-21850,Consumer,Office Supplies,Storage,130.71,3,39213.0
4706,CA-2017-138149,6/29/2017,WB-21850,Consumer,Office Supplies,Art,11.68,2,-559490.0
4707,CA-2017-138149,6/29/2017,WB-21850,Consumer,Technology,Accessories,62.31,3,224316.0
4708,CA-2014-112403,3/31/2014,JO-15280,Consumer,Office Supplies,Binders,852.0,1,-5964.0
4709,CA-2014-108273,12/16/2014,EJ-13720,Consumer,Office Supplies,Paper,36288.0,7,1865995.0
4710,CA-2014-108273,12/16/2014,EJ-13720,Consumer,Furniture,Furnishings,56568.0,2,-749526.0
4711,CA-2017-121643,5/18/2017,AB-10105,Consumer,Technology,Phones,344704.0,2,387792.0
4712,US-2015-122910,05/12/2015,LT-16765,Consumer,Technology,Phones,201584.0,2,201584.0
4713,CA-2017-143126,12/03/2017,CM-12655,Home Office,Furniture,Tables,521.96,2,887332.0
4714,CA-2015-129042,12/12/2015,EM-13960,Consumer,Office Supplies,Art,8.22,3,107415.0
4715,CA-2015-109736,10/10/2015,DJ-13420,Corporate,Office Supplies,Paper,45.36,7,217728.0
4716,CA-2015-142601,4/18/2015,DE-13255,Home Office,Office Supplies,Storage,947.17,7,1029133.0
4717,CA-2015-142601,4/18/2015,DE-13255,Home Office,Office Supplies,Paper,61.96,2,27882.0
4718,CA-2014-106229,06/07/2014,NR-18550,Consumer,Furniture,Tables,268935.0,3,-2097693.0
4719,US-2017-135230,09/01/2017,CK-12325,Home Office,Office Supplies,Art,7.58,1,2798521.0
4720,CA-2016-159653,5/22/2016,JF-15490,Consumer,Office Supplies,Labels,14.73,3,101356.0
4721,CA-2016-131968,11/11/2016,LB-16795,Home Office,Office Supplies,Binders,9888.0,2,-69216.0
4722,CA-2016-131968,11/11/2016,LB-16795,Home Office,Office Supplies,Appliances,671544.0,3,503658.0
4723,CA-2014-119151,11/25/2014,MP-18175,Home Office,Office Supplies,Storage,1117.92,4,55896.0
4724,CA-2014-119151,11/25/2014,MP-18175,Home Office,Furniture,Bookcases,275952.0,3,-379434.0
4725,CA-2014-123323,11/07/2014,LH-16900,Consumer,Office Supplies,Binders,123144.0,7,46179.0
4726,CA-2016-124681,7/18/2016,SV-20935,Consumer,Technology,Accessories,15576.0,3,437987.0
4727,US-2015-103996,3/29/2015,RB-19435,Consumer,Office Supplies,Paper,212.64,6,999408.0
4728,US-2015-103996,3/29/2015,RB-19435,Consumer,Office Supplies,Paper,9.87,3,1279171.0
4729,US-2015-103996,3/29/2015,RB-19435,Consumer,Technology,Accessories,53.25,3,207675.0
4730,US-2015-103996,3/29/2015,RB-19435,Consumer,Furniture,Furnishings,19.92,3,1357487.0
